SUBJECT,CATALOG_NBR,DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT,GPA,PASS_RATE,W_PERCENT,A_PERCENT,B_PERCENT,C_PERCENT,D_PERCENT,F_PERCENT
POL,3423,Politics of Disruption,44,46,15,22,4,0,1,0,0,2,2,3.116279069767442,0.9130434782608695,0.043478260869565216,0.3488372093023256,0.5116279069767442,0.09302325581395349,0.0,0.046511627906976744
POL,3451W,Politics/Soc in New Europe,46,50,26,16,2,0,2,0,0,0,4,3.5454545454545454,0.92,0.08,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.0,0.0
POL,3739,"Race, Class, Ethnicity",43,44,18,18,7,0,0,0,0,0,1,3.255813953488372,0.9772727272727273,0.022727272727272728,0.4186046511627907,0.4186046511627907,0.16279069767441862,0.0,0.0
POL,3766,Pol Psych of Mass Behavior,77,77,55,21,1,0,0,0,0,0,0,3.7012987012987013,1.0,0.0,0.7142857142857143,0.2727272727272727,0.012987012987012988,0.0,0.0
POL,3767,PolPsy of Elite Behavior,23,24,5,14,4,0,0,0,0,0,1,3.0434782608695654,0.9583333333333334,0.041666666666666664,0.21739130434782608,0.6086956521739131,0.17391304347826086,0.0,0.0
POL,3769,Public Opinion & Voting Behav,76,80,25,26,13,3,0,0,0,9,4,2.723684210526316,0.8,0.05,0.32894736842105265,0.34210526315789475,0.17105263157894737,0.039473684210526314,0.11842105263157894
POL,4210,Topics in Political Theory,14,15,6,8,0,0,0,0,0,0,1,3.4285714285714284,0.9333333333333333,0.06666666666666667,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0
POL,4315W,State Government,46,48,13,28,2,1,0,0,0,2,2,3.0652173913043477,0.8958333333333334,0.041666666666666664,0.2826086956521739,0.6086956521739131,0.043478260869565216,0.021739130434782608,0.043478260869565216
POL,4317,Anti-Science in U.S. Politics,53,53,32,20,1,0,0,0,0,0,0,3.5849056603773586,1.0,0.0,0.6037735849056604,0.37735849056603776,0.018867924528301886,0.0,0.0
POL,4403W,Comparative Constitutionalism,39,43,18,13,1,1,0,0,0,6,4,2.923076923076923,0.7441860465116279,0.09302325581395349,0.46153846153846156,0.3333333333333333,0.02564102564102564,0.02564102564102564,0.15384615384615385
POL,4410,Topics in Comparative Politics,35,37,16,15,3,0,0,0,0,1,2,3.2857142857142856,0.918918918918919,0.05405405405405406,0.45714285714285713,0.42857142857142855,0.08571428571428572,0.0,0.02857142857142857
POL,4492,Law & (In)Justice in Lat Amer,29,31,17,10,2,0,0,0,0,0,2,3.5172413793103448,0.9354838709677419,0.06451612903225806,0.5862068965517241,0.3448275862068966,0.06896551724137931,0.0,0.0
POL,4501W,Supr Court & Constit Interp,54,54,44,7,2,0,0,0,0,1,0,3.7222222222222223,0.9814814814814815,0.0,0.8148148148148148,0.12962962962962962,0.037037037037037035,0.0,0.018518518518518517
POL,4773W,Advocacy Orgs & Social Mvmts,40,43,8,17,7,2,0,0,0,6,3,2.475,0.7441860465116279,0.06976744186046512,0.2,0.425,0.175,0.05,0.15
POL,4887,Strategy in International Pol,45,49,18,21,3,0,0,0,0,3,4,3.1333333333333333,0.8571428571428571,0.08163265306122448,0.4,0.4666666666666667,0.06666666666666667,0.0,0.06666666666666667
PORT,1101,Beginning Port,11,11,6,5,0,0,0,0,0,0,0,3.5454545454545454,1.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,0.0
PORT,3001,Port Span Speakers,32,37,11,19,2,0,0,0,0,0,5,3.28125,0.8648648648648649,0.13513513513513514,0.34375,0.59375,0.0625,0.0,0.0
PORT,3003,Port Conv & Comp,16,16,6,8,1,0,0,0,0,1,0,3.125,0.9375,0.0,0.375,0.5,0.0625,0.0,0.0625
PORT,3501W,Global Portuguese: 1300-1900,10,11,7,2,1,0,0,0,0,0,1,3.6,0.9090909090909091,0.09090909090909091,0.7,0.2,0.1,0.0,0.0
PSY,1001,Intro Psych,1116,1149,505,396,158,32,1,0,2,22,33,3.1949685534591197,0.9225413402959095,0.028720626631853787,0.4537286612758311,0.3557951482479784,0.14195867026055706,0.028751123090745734,0.019766397124887692
PSY,1001H,Honors Intro Psych,50,50,41,7,1,1,0,0,0,0,0,3.76,0.98,0.0,0.82,0.14,0.02,0.02,0.0
PSY,1511,Intro to Psychology,34,34,13,13,8,0,0,0,0,0,0,3.1470588235294117,1.0,0.0,0.38235294117647056,0.38235294117647056,0.23529411764705882,0.0,0.0
PSY,3001W,Intro Research Methods,283,290,98,132,42,7,0,0,0,4,7,3.106007067137809,0.9379310344827586,0.02413793103448276,0.3462897526501767,0.4664310954063604,0.14840989399293286,0.024734982332155476,0.014134275618374558
PSY,3011,Intro to Learning,335,375,121,109,74,12,1,0,1,17,40,2.915915915915916,0.8133333333333334,0.10666666666666667,0.3633633633633634,0.32732732732732733,0.2222222222222222,0.036036036036036036,0.05105105105105105
PSY,3031,Intro Sensation and Perception,133,134,92,29,11,0,0,0,0,1,1,3.5864661654135337,0.9850746268656716,0.007462686567164179,0.6917293233082706,0.21804511278195488,0.08270676691729323,0.0,0.007518796992481203
PSY,3051,Intro to Cognitive,203,205,97,77,23,4,0,0,0,2,2,3.2955665024630543,0.9609756097560975,0.00975609756097561,0.47783251231527096,0.3793103448275862,0.11330049261083744,0.019704433497536946,0.009852216748768473
PSY,3101,Introduction to Personality,202,217,61,70,46,13,0,0,0,12,15,2.767326732673267,0.815668202764977,0.06912442396313365,0.30198019801980197,0.3465346534653465,0.22772277227722773,0.06435643564356436,0.0594059405940594
PSY,3135,Intro to Individual Diffs,62,64,26,25,8,2,0,0,0,1,2,3.1774193548387095,0.921875,0.03125,0.41935483870967744,0.4032258064516129,0.12903225806451613,0.03225806451612903,0.016129032258064516
PSY,3206,Health Psychology,220,224,136,60,18,2,0,0,0,4,4,3.463636363636364,0.9553571428571429,0.017857142857142856,0.6181818181818182,0.2727272727272727,0.08181818181818182,0.00909090909090909,0.01818181818181818
PSY,3512,Abnormal Psychology,70,74,18,40,10,2,0,0,0,0,4,3.057142857142857,0.918918918918919,0.05405405405405406,0.2571428571428571,0.5714285714285714,0.14285714285714285,0.02857142857142857,0.0
PSY,3604,Intro to Abnormal Psychology,383,408,228,87,46,12,3,0,1,6,25,3.3693931398416885,0.8921568627450981,0.061274509803921566,0.6015831134564644,0.22955145118733508,0.12137203166226913,0.0316622691292876,0.0158311345646438
PSY,3666,Human Sexuality,45,45,18,20,4,1,0,0,0,2,0,3.1333333333333333,0.9333333333333333,0.0,0.4,0.4444444444444444,0.08888888888888889,0.022222222222222223,0.044444444444444446
PSY,3711,Psychology in the Workplace,72,77,32,23,12,3,0,0,0,2,5,3.111111111111111,0.8701298701298701,0.06493506493506493,0.4444444444444444,0.3194444444444444,0.16666666666666666,0.041666666666666664,0.027777777777777776
PSY,3801,Intro Psych Data Analysis,376,422,164,107,73,17,1,0,0,14,46,3.04,0.8175355450236966,0.10900473933649289,0.43733333333333335,0.2853333333333333,0.19466666666666665,0.04533333333333334,0.037333333333333336
PSY,3901W,Major Project: Research,62,62,48,11,2,0,0,0,0,1,0,3.693548387096774,0.9838709677419355,0.0,0.7741935483870968,0.1774193548387097,0.03225806451612903,0.0,0.016129032258064516
PSY,3902W,Major Project: Individual,42,43,23,10,6,0,0,0,0,3,1,3.1904761904761907,0.9069767441860465,0.023255813953488372,0.5476190476190477,0.23809523809523808,0.14285714285714285,0.0,0.07142857142857142
PSY,3903W,Major Project: Community,38,38,27,11,0,0,0,0,0,0,0,3.710526315789474,1.0,0.0,0.7105263157894737,0.2894736842105263,0.0,0.0,0.0
PSY,3960,Undergrad Seminar,38,39,36,0,1,0,0,0,0,1,1,3.8421052631578947,0.9487179487179487,0.02564102564102564,0.9473684210526315,0.0,0.02631578947368421,0.0,0.02631578947368421
PSY,4016,Behavior Analysis and Autism,10,10,9,1,0,0,0,0,0,0,0,3.9,1.0,0.0,0.9,0.1,0.0,0.0,0.0
PSY,4032,Psychology  of Music,31,34,10,13,6,1,0,0,0,1,3,2.967741935483871,0.8529411764705882,0.08823529411764706,0.3225806451612903,0.41935483870967744,0.1935483870967742,0.03225806451612903,0.03225806451612903
PSY,4036,Visual Impairment,16,16,9,6,1,0,0,0,0,0,0,3.5,1.0,0.0,0.5625,0.375,0.0625,0.0,0.0
PSY,4207,Personality & Social Behavior,27,33,10,11,3,1,0,0,0,2,6,2.962962962962963,0.7272727272727273,0.18181818181818182,0.37037037037037035,0.4074074074074074,0.1111111111111111,0.037037037037037035,0.07407407407407407
PSY,4512,Social Psychology,62,62,26,32,2,2,0,0,0,0,0,3.3225806451612905,0.967741935483871,0.0,0.41935483870967744,0.5161290322580645,0.03225806451612903,0.03225806451612903,0.0
PSY,5038W,Neural Networks,11,12,9,0,0,2,0,0,0,0,1,3.4545454545454546,0.75,0.08333333333333333,0.8181818181818182,0.0,0.0,0.18181818181818182,0.0
PSY,5054,Psych of Language,17,20,12,5,0,0,0,0,0,0,3,3.7058823529411766,0.85,0.15,0.7058823529411765,0.29411764705882354,0.0,0.0,0.0
PSY,5062,Cog Neuropsych,43,44,17,20,4,0,2,0,0,0,1,3.317073170731707,0.9772727272727273,0.022727272727272728,0.4146341463414634,0.4878048780487805,0.0975609756097561,0.0,0.0
PSY,5137,Behav Genetics,50,57,28,10,9,2,0,0,0,1,7,3.24,0.8245614035087719,0.12280701754385964,0.56,0.2,0.18,0.04,0.02
PSY,5207,Personality & Social Behavior,13,13,10,2,1,0,0,0,0,0,0,3.6923076923076925,1.0,0.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0
PSY,5862,Psy Measurement,17,17,14,2,1,0,0,0,0,0,0,3.764705882352941,1.0,0.0,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.0,0.0
PSY,5960,Topics in Psychology,10,12,5,3,0,0,1,0,0,1,2,3.2222222222222223,0.75,0.16666666666666666,0.5555555555555556,0.3333333333333333,0.0,0.0,0.1111111111111111
PSY,5993,Research Lab in Psychology,23,24,20,2,0,0,1,0,0,0,1,3.909090909090909,0.9583333333333334,0.041666666666666664,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
PSY,8111,Descriptive Psychopathology,9,10,7,2,0,0,0,0,0,0,1,3.7777777777777777,0.9,0.1,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0
PSY,8702,Seminar in I/O Psy II,22,22,18,4,0,0,0,0,0,0,0,3.8181818181818183,1.0,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0
PSY,8814,Analysis of Psychological Data,21,22,15,6,0,0,0,0,0,0,1,3.7142857142857144,0.9545454545454546,0.045454545454545456,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
PSY,8881,Quant & Psychometric Methods,11,11,9,2,0,0,0,0,0,0,0,3.8181818181818183,1.0,0.0,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0
PT,1002,Orientation to PT,60,60,0,0,0,0,59,0,1,0,0,,0.9833333333333333,0.0,,,,,
PT,6231,Clinical Biomechanics,153,153,84,69,0,0,0,0,0,0,0,3.549019607843137,1.0,0.0,0.5490196078431373,0.45098039215686275,0.0,0.0,0.0
PT,6280,Clinical Assessment,102,102,76,26,0,0,0,0,0,0,0,3.7450980392156863,1.0,0.0,0.7450980392156863,0.2549019607843137,0.0,0.0,0.0
PT,6281,Sci Foundations I,102,102,96,4,2,0,0,0,0,0,0,3.9215686274509802,1.0,0.0,0.9411764705882353,0.0392156862745098,0.0196078431372549,0.0,0.0
PT,6283,Musculoskeletal I,102,102,90,12,0,0,0,0,0,0,0,3.8823529411764706,1.0,0.0,0.8823529411764706,0.11764705882352941,0.0,0.0,0.0
PUBH,1001,Success Over Stress (SOS),645,662,439,95,28,20,36,0,6,21,17,3.5107794361525704,0.9033232628398792,0.0256797583081571,0.7280265339966833,0.15754560530679934,0.04643449419568822,0.03316749585406302,0.03482587064676617
PUBH,1003,Alcohol and College Life (ACL),170,174,98,35,15,6,6,0,4,6,4,3.33125,0.8850574712643678,0.022988505747126436,0.6125,0.21875,0.09375,0.0375,0.0375
PUBH,1004,Sexuality Matters,250,264,127,46,26,8,26,0,5,12,14,3.223744292237443,0.8522727272727273,0.05303030303030303,0.5799086757990868,0.2100456621004566,0.1187214611872146,0.0365296803652968,0.0547945205479452
PUBH,1005,"Sleep, Eat & Exercise",542,558,353,95,38,8,25,0,3,20,16,3.464980544747082,0.9157706093189965,0.02867383512544803,0.6867704280155642,0.18482490272373542,0.07392996108949416,0.01556420233463035,0.038910505836575876
PUBH,3001,Personal & Community Health,192,198,120,44,12,6,2,0,2,6,6,3.4148936170212765,0.898989898989899,0.030303030303030304,0.6382978723404256,0.23404255319148937,0.06382978723404255,0.031914893617021274,0.031914893617021274
PUBH,3003,Alcohol and Drug Abuse,126,126,74,20,14,4,6,0,0,8,0,3.2333333333333334,0.9047619047619048,0.0,0.6166666666666667,0.16666666666666666,0.11666666666666667,0.03333333333333333,0.06666666666666667
PUBH,3004,Personal and Community Health,192,196,120,50,16,4,0,0,0,2,4,3.46875,0.9489795918367347,0.02040816326530612,0.625,0.2604166666666667,0.08333333333333333,0.020833333333333332,0.010416666666666666
PUBH,3005,Alcohol/Drug Abuse Teacher Ed,172,182,98,42,18,4,4,0,0,6,10,3.3214285714285716,0.8901098901098901,0.054945054945054944,0.5833333333333334,0.25,0.10714285714285714,0.023809523809523808,0.03571428571428571
PUBH,3010,PubH Approaches to HIV/AIDS,29,32,24,1,3,1,0,0,0,0,3,3.6551724137931036,0.875,0.09375,0.8275862068965517,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0
PUBH,3040,Dying & Death in Society,29,29,25,2,2,0,0,0,0,0,0,3.793103448275862,1.0,0.0,0.8620689655172413,0.06896551724137931,0.06896551724137931,0.0,0.0
PUBH,3050,Practicum in Peer Education I,78,79,71,6,1,0,0,0,0,0,1,3.8974358974358974,0.9873417721518988,0.012658227848101266,0.9102564102564102,0.07692307692307693,0.01282051282051282,0.0,0.0
PUBH,3102,Issues in Envrn & Occup Health,67,69,52,12,2,0,1,0,0,0,2,3.757575757575758,0.9710144927536232,0.028985507246376812,0.7878787878787878,0.18181818181818182,0.030303030303030304,0.0,0.0
PUBH,3106,Making Sense of Health Studies,60,60,59,1,0,0,0,0,0,0,0,3.9833333333333334,1.0,0.0,0.9833333333333333,0.016666666666666666,0.0,0.0,0.0
PUBH,3107,Global Pub Hlth & Environment,70,70,64,5,0,1,0,0,0,0,0,3.8857142857142857,0.9857142857142858,0.0,0.9142857142857143,0.07142857142857142,0.0,0.014285714285714285,0.0
PUBH,3202,What is Public Health?,132,132,106,17,2,5,1,0,0,1,0,3.6946564885496183,0.9545454545454546,0.0,0.8091603053435115,0.1297709923664122,0.015267175572519083,0.03816793893129771,0.007633587786259542
PUBH,3350,"Epi: People, Places, Disease",109,110,94,10,4,1,0,0,0,0,1,3.8073394495412844,0.9818181818181818,0.00909090909090909,0.8623853211009175,0.09174311926605505,0.03669724770642202,0.009174311926605505,0.0
PUBH,3415,Into to Clinical Trials,32,36,14,10,2,2,0,0,0,4,4,2.875,0.7222222222222222,0.1111111111111111,0.4375,0.3125,0.0625,0.0625,0.125
PUBH,3531,Health Policy Global Context,40,40,36,4,0,0,0,0,0,0,0,3.9,1.0,0.0,0.9,0.1,0.0,0.0,0.0
PUBH,3801,Health Economics and Policy,98,100,28,48,18,0,2,0,0,2,2,3.0416666666666665,0.96,0.02,0.2916666666666667,0.5,0.1875,0.0,0.020833333333333332
PUBH,3905,Public Health Nutrition,25,25,24,0,0,0,0,0,0,1,0,3.84,0.96,0.0,0.96,0.0,0.0,0.0,0.04
PUBH,3950,Influences on Youth Obesity,44,45,25,13,2,0,1,0,1,2,1,3.4047619047619047,0.9111111111111111,0.022222222222222223,0.5952380952380952,0.30952380952380953,0.047619047619047616,0.0,0.047619047619047616
PUBH,5231,Emergency Preparedness: PubH,25,27,24,1,0,0,0,0,0,0,2,3.96,0.9259259259259259,0.07407407407407407,0.96,0.04,0.0,0.0,0.0
PUBH,6020,Social & Behavioral Science,56,56,48,6,0,0,0,0,0,2,0,3.75,0.9642857142857143,0.0,0.8571428571428571,0.10714285714285714,0.0,0.0,0.03571428571428571
PUBH,6035,Applied Research Methods,31,31,30,1,0,0,0,0,0,0,0,3.967741935483871,1.0,0.0,0.967741935483871,0.03225806451612903,0.0,0.0,0.0
PUBH,6050,Community Health I,34,34,33,0,1,0,0,0,0,0,0,3.9411764705882355,1.0,0.0,0.9705882352941176,0.0,0.029411764705882353,0.0,0.0
PUBH,6066,Community Building and Health,22,22,20,2,0,0,0,0,0,0,0,3.909090909090909,1.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
PUBH,6074,Mass Comm & Public Health,10,10,8,2,0,0,0,0,0,0,0,3.8,1.0,0.0,0.8,0.2,0.0,0.0,0.0
PUBH,6100,Topics: Environmental Health,28,29,19,7,0,0,2,0,0,0,1,3.730769230769231,0.9655172413793104,0.034482758620689655,0.7307692307692307,0.2692307692307692,0.0,0.0,0.0
PUBH,6102,Issues in Envn & Occup Health,126,127,119,7,0,0,0,0,0,0,1,3.9444444444444446,0.9921259842519685,0.007874015748031496,0.9444444444444444,0.05555555555555555,0.0,0.0,0.0
PUBH,6108,Foundations of Global Health,30,31,27,3,0,0,0,0,0,0,1,3.9,0.967741935483871,0.03225806451612903,0.9,0.1,0.0,0.0,0.0
PUBH,6250,Foundations of Public Health,284,290,254,26,2,2,0,0,0,0,6,3.8732394366197185,0.9724137931034482,0.020689655172413793,0.8943661971830986,0.09154929577464789,0.007042253521126761,0.007042253521126761,0.0
PUBH,6301,Fundamentals Clinical Research,26,26,22,4,0,0,0,0,0,0,0,3.8461538461538463,1.0,0.0,0.8461538461538461,0.15384615384615385,0.0,0.0,0.0
PUBH,6320,Fundamentals of Epidemiology,128,132,103,21,2,0,0,0,0,2,4,3.7421875,0.9545454545454546,0.030303030303030304,0.8046875,0.1640625,0.015625,0.0,0.015625
PUBH,6325,Data Processing with PC-SAS,51,52,45,4,2,0,0,0,0,0,1,3.843137254901961,0.9807692307692307,0.019230769230769232,0.8823529411764706,0.0784313725490196,0.0392156862745098,0.0,0.0
PUBH,6341,Epidemiologic Methods I,136,145,106,30,0,0,0,0,0,0,9,3.7794117647058822,0.9379310344827586,0.06206896551724138,0.7794117647058824,0.22058823529411764,0.0,0.0,0.0
PUBH,6343,Epidemiologic Methods III,53,53,32,17,1,0,3,0,0,0,0,3.62,1.0,0.0,0.64,0.34,0.02,0.0,0.0
PUBH,6350,Epidemiologic Methods III: Lab,47,48,46,1,0,0,0,0,0,0,1,3.978723404255319,0.9791666666666666,0.020833333333333332,0.9787234042553191,0.02127659574468085,0.0,0.0,0.0
PUBH,6414,Biostatistical Literacy,163,167,104,55,4,0,0,0,0,0,4,3.6134969325153374,0.9760479041916168,0.023952095808383235,0.6380368098159509,0.3374233128834356,0.024539877300613498,0.0,0.0
PUBH,6420,Intro to SAS Programming,27,30,18,7,0,0,1,0,0,1,3,3.576923076923077,0.8666666666666667,0.1,0.6923076923076923,0.2692307692307692,0.0,0.0,0.038461538461538464
PUBH,6450,Biostatistics I,412,414,330,66,4,2,0,0,0,10,2,3.70873786407767,0.966183574879227,0.004830917874396135,0.8009708737864077,0.16019417475728157,0.009708737864077669,0.0048543689320388345,0.024271844660194174
PUBH,6451,Biostatistics II,34,35,26,7,0,0,1,0,0,0,1,3.787878787878788,0.9714285714285714,0.02857142857142857,0.7878787878787878,0.21212121212121213,0.0,0.0,0.0
PUBH,6525,Population Health,43,43,42,1,0,0,0,0,0,0,0,3.9767441860465116,1.0,0.0,0.9767441860465116,0.023255813953488372,0.0,0.0,0.0
PUBH,6535,Healthcare Services Accounting,42,42,30,12,0,0,0,0,0,0,0,3.7142857142857144,1.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0
PUBH,6541,Statistics for Health Mgmt,41,41,24,17,0,0,0,0,0,0,0,3.5853658536585367,1.0,0.0,0.5853658536585366,0.4146341463414634,0.0,0.0,0.0
PUBH,6542,Mgmt of Healthcare Org,41,41,39,2,0,0,0,0,0,0,0,3.951219512195122,1.0,0.0,0.9512195121951219,0.04878048780487805,0.0,0.0,0.0
PUBH,6555,Topics in Health Economics,36,36,32,4,0,0,0,0,0,0,0,3.888888888888889,1.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0
PUBH,6556,Health and Health Systems,41,41,18,22,1,0,0,0,0,0,0,3.4146341463414633,1.0,0.0,0.43902439024390244,0.5365853658536586,0.024390243902439025,0.0,0.0
PUBH,6558,Health Finance II,34,34,32,2,0,0,0,0,0,0,0,3.9411764705882355,1.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0
PUBH,6564,Private Purchasers of Hlthcare,35,35,15,20,0,0,0,0,0,0,0,3.4285714285714284,1.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0
PUBH,6570,Topics: Healthcare Admin,42,42,36,6,0,0,0,0,0,0,0,3.857142857142857,1.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0
PUBH,6578,Negotiation Strategies,11,11,10,1,0,0,0,0,0,0,0,3.909090909090909,1.0,0.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
PUBH,6717,Decision Analysis for Hlthcare,15,15,11,3,0,0,1,0,0,0,0,3.7857142857142856,1.0,0.0,0.7857142857142857,0.21428571428571427,0.0,0.0,0.0
PUBH,6724,Health System & Public Health,44,44,41,2,0,1,0,0,0,0,0,3.8863636363636362,0.9772727272727273,0.0,0.9318181818181818,0.045454545454545456,0.0,0.022727272727272728,0.0
PUBH,6727,Health Leadership and Change,28,28,26,2,0,0,0,0,0,0,0,3.9285714285714284,1.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0
PUBH,6735,Principles of Health Policy,41,41,37,4,0,0,0,0,0,0,0,3.902439024390244,1.0,0.0,0.9024390243902439,0.0975609756097561,0.0,0.0,0.0
PUBH,6741,Ethics: Practice and Policy,95,97,75,20,0,0,0,0,0,0,2,3.789473684210526,0.979381443298969,0.020618556701030927,0.7894736842105263,0.21052631578947367,0.0,0.0,0.0
PUBH,6742,Ethics: Research and Policy,36,36,32,4,0,0,0,0,0,0,0,3.888888888888889,1.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0
PUBH,6744,State Hlth Policy & Politics,30,30,28,0,0,0,2,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PUBH,6751,Management in Health Services,135,138,124,10,0,0,0,0,0,1,3,3.8962962962962964,0.9710144927536232,0.021739130434782608,0.9185185185185185,0.07407407407407407,0.0,0.0,0.007407407407407408
PUBH,6755,Planning & Budgeting in PubH,25,25,23,1,1,0,0,0,0,0,0,3.88,1.0,0.0,0.92,0.04,0.04,0.0,0.0
PUBH,6765,Continuous Quality Improvement,36,36,34,0,0,0,2,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PUBH,6780,Topics: PubH Admin & Policy,52,52,46,4,2,0,0,0,0,0,0,3.8461538461538463,1.0,0.0,0.8846153846153846,0.07692307692307693,0.038461538461538464,0.0,0.0
PUBH,6806,Public Health Research,41,44,38,2,0,0,1,0,0,0,3,3.95,0.9318181818181818,0.06818181818181818,0.95,0.05,0.0,0.0,0.0
PUBH,6832,Economics Health Care System,28,28,15,12,0,0,1,0,0,0,0,3.5555555555555554,1.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
PUBH,6901,Pub Hlth Nutrition Leadership,15,16,15,0,0,0,0,0,0,0,1,4.0,0.9375,0.0625,1.0,0.0,0.0,0.0,0.0
PUBH,6907,Maternal/Infant-Adol Nutrition,46,48,46,0,0,0,0,0,0,0,2,4.0,0.9583333333333334,0.041666666666666664,1.0,0.0,0.0,0.0,0.0
PUBH,6915,Nutrition Assessment,36,36,30,6,0,0,0,0,0,0,0,3.8333333333333335,1.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
PUBH,6950,Kid to Comm: Youth Obesity,18,18,12,6,0,0,0,0,0,0,0,3.6666666666666665,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
PUBH,7401,Biostatistical Inference,26,27,18,7,1,0,0,0,0,0,1,3.6538461538461537,0.9629629629629629,0.037037037037037035,0.6923076923076923,0.2692307692307692,0.038461538461538464,0.0,0.0
PUBH,7405,Biostatistics:  Regression,31,32,26,5,0,0,0,0,0,0,1,3.838709677419355,0.96875,0.03125,0.8387096774193549,0.16129032258064516,0.0,0.0,0.0
PUBH,7415,Intro to Clinical Trials,44,46,32,4,2,2,0,0,0,4,2,3.3181818181818183,0.8260869565217391,0.043478260869565216,0.7272727272727273,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.09090909090909091
PUBH,7430,Stat Mthds for Correlated Data,49,49,38,5,0,0,5,0,0,1,0,3.7954545454545454,0.9795918367346939,0.0,0.8636363636363636,0.11363636363636363,0.0,0.0,0.022727272727272728
PUBH,7450,Survival Analysis,30,31,18,12,0,0,0,0,0,0,1,3.6,0.967741935483871,0.03225806451612903,0.6,0.4,0.0,0.0,0.0
PUBH,7460,Advanced Statistical Computing,10,10,4,6,0,0,0,0,0,0,0,3.4,1.0,0.0,0.4,0.6,0.0,0.0,0.0
PUBH,7461,Explore/Visualizing Data in R,30,34,21,3,0,0,5,0,1,0,4,3.875,0.8529411764705882,0.11764705882352941,0.875,0.125,0.0,0.0,0.0
PUBH,7485,Methods for Causal Inference,12,13,9,0,0,0,3,0,0,0,1,4.0,0.9230769230769231,0.07692307692307693,1.0,0.0,0.0,0.0,0.0
PUBH,7541,Statistics for Health Mgt,30,31,18,11,1,0,0,0,0,0,1,3.566666666666667,0.967741935483871,0.03225806451612903,0.6,0.36666666666666664,0.03333333333333333,0.0,0.0
PUBH,7542,Quality Improvement and Safety,24,24,22,1,1,0,0,0,0,0,0,3.875,1.0,0.0,0.9166666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0
PUBH,7553,Healthcare Management Ethics,23,23,22,0,0,1,0,0,0,0,0,3.869565217391304,0.9565217391304348,0.0,0.9565217391304348,0.0,0.0,0.043478260869565216,0.0
PUBH,7562,Info Technology in Healthcare,24,24,21,2,1,0,0,0,0,0,0,3.8333333333333335,1.0,0.0,0.875,0.08333333333333333,0.041666666666666664,0.0,0.0
PUBH,7566,The Henry Capstone,24,24,0,0,0,0,23,0,1,0,0,,0.9583333333333334,0.0,,,,,
PUBH,7569,Health Care Policy,64,64,52,6,4,0,0,0,0,2,0,3.65625,0.96875,0.0,0.8125,0.09375,0.0625,0.0,0.03125
PUBH,7991,Independent Study: PubH Nutr,20,21,13,0,0,0,7,0,0,0,1,4.0,0.9523809523809523,0.047619047619047616,1.0,0.0,0.0,0.0,0.0
PUBH,7996,Field Experience: PubH Nutr,20,21,0,0,0,0,20,0,0,0,1,,0.9523809523809523,0.047619047619047616,,,,,
PUBH,8300,Topics: Epidemiology,19,19,18,0,0,0,1,0,0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
PUBH,8341,Adv. Epi Methods: Concepts,48,50,30,18,0,0,0,0,0,0,2,3.625,0.96,0.04,0.625,0.375,0.0,0.0,0.0
PUBH,8401,Linear Models,39,42,27,12,0,0,0,0,0,0,3,3.6923076923076925,0.9285714285714286,0.07142857142857142,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0
PUBH,8432,Probability Models for Biostat,12,13,7,5,0,0,0,0,0,0,1,3.5833333333333335,0.9230769230769231,0.07692307692307693,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0
