TERM,TERM_DESCR,INSTITUTION,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,INSTRUCTOR NAME,UM_JOBCODE_GROUP,JOBCODE,JOBCODE_DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT
1189,Fall 2018,UMNTC,SPAN,1521,001,LEC,Spanish I,"Henderson Vazquez,Teresa A",AP,9771,Senior Teaching Specialist,12,15,3,5,4,,,,,,3
1189,Fall 2018,UMNTC,SPAN,1521,002,LEC,Spanish I,"Henderson Vazquez,Teresa A",AP,9771,Senior Teaching Specialist,11,13,3,3,5,,,,,,2
1189,Fall 2018,UMNTC,SPAN,1521,003,LEC,Spanish I,"Henderson Vazquez,Teresa A",AP,9771,Senior Teaching Specialist,22,23,6,13,3,,,,,,1
1189,Fall 2018,UMNTC,SPAN,1521,004,LEC,Spanish I,"Henderson Vazquez,Teresa A",AP,9771,Senior Teaching Specialist,23,24,9,10,4,,,,,,1
1189,Fall 2018,UMNTC,SPAN,2521,001,LEC,Spanish III,"Furness,Ryan Christopher",AP,9771,Senior Teaching Specialist,23,24,18,5,,,,,,,1
1189,Fall 2018,UMNTC,SPAN,2521,002,LEC,Spanish III,"Furness,Ryan Christopher",AP,9771,Senior Teaching Specialist,15,15,11,4,,,,,,,
1189,Fall 2018,UMNTC,SPAN,3011W,001,LEC,Spanish Grammar & Comp Workshp,"Orive-Abad MA,Begona",AP,9771,Senior Teaching Specialist,18,18,8,7,3,,,,,,
1189,Fall 2018,UMNTC,SPAN,3015V,001,LEC,Hon: Span Comp & Communication,"Orive-Abad MA,Begona",AP,9771,Senior Teaching Specialist,15,15,9,4,2,,,,,,
1189,Fall 2018,UMNTC,SPAN,3015W,012,LEC,Spanish Comp and Communication,"Arnold,Michael D",AP,9753,Lecturer,19,20,8,8,3,,,,,,1
1189,Fall 2018,UMNTC,SPAN,3015W,008,LEC,Spanish Comp and Communication,"Orive-Abad MA,Begona",AP,9771,Senior Teaching Specialist,18,18,4,12,2,,,,,,
1189,Fall 2018,UMNTC,SPAN,3015W,010,LEC,Spanish Comp and Communication,"Lopez,Maria Emilce",AP,9771,Senior Teaching Specialist,20,21,11,4,4,1,,,,,1
1189,Fall 2018,UMNTC,SPAN,3015W,009,LEC,Spanish Comp and Communication,"Ocampo,Alicia Martini",AP,9770,Senior Lecturer,19,22,13,6,,,,,,,3
1189,Fall 2018,UMNTC,SPAN,3015W,011,LEC,Spanish Comp and Communication,"Ocampo,Alicia Martini",AP,9770,Senior Lecturer,19,20,13,4,,,,,,2,1
1189,Fall 2018,UMNTC,SPAN,3015W,004,LEC,Spanish Comp and Communication,"Hoffman-Gonzalez,Anne C",AP,9753,Lecturer,22,22,10,11,1,,,,,,
1189,Fall 2018,UMNTC,SPAN,3104W,004,LEC,Intro: Study of Hispanic Lit,"Mc Callum,Thomas Richard",AP,9770,Senior Lecturer,16,16,14,,,,,,,2,
1189,Fall 2018,UMNTC,SPAN,3104W,005,LEC,Intro: Study of Hispanic Lit,"Ferran,Ofelia",FA,9402,Associate Professor,17,18,12,5,,,,,,,1
1189,Fall 2018,UMNTC,SPAN,3104W,001,LEC,Intro: Study of Hispanic Lit,"Ramos-Garcia,Luis A",FA,9402,Associate Professor,17,17,6,11,,,,,,,
1189,Fall 2018,UMNTC,SPAN,3105W,004,LEC,Intro: Hispanic Cultures,"Arnold,Michael D",AP,9753,Lecturer,20,20,13,5,2,,,,,,
1189,Fall 2018,UMNTC,SPAN,3105W,005,LEC,Intro: Hispanic Cultures,"Arnold,Michael D",AP,9753,Lecturer,18,20,5,10,3,,,,,,2
1189,Fall 2018,UMNTC,SPAN,3105W,003,LEC,Intro: Hispanic Cultures,"Beamish-Brown,Kristin Jill",AP,9771,Senior Teaching Specialist,19,19,9,8,2,,,,,,
1189,Fall 2018,UMNTC,SPAN,3105W,007,LEC,Intro: Hispanic Cultures,"Beamish-Brown,Kristin Jill",AP,9771,Senior Teaching Specialist,19,19,10,8,1,,,,,,
1189,Fall 2018,UMNTC,SPAN,3107W,004,LEC,Intro: Hispanic Linguistics,"Ocampo,Alicia Martini",AP,9770,Senior Lecturer,18,18,11,7,,,,,,,
1189,Fall 2018,UMNTC,SPAN,3211,001,LEC,Interpreting Imperial Spain,"Spadaccini,Nicholas",FA,9401,Professor,15,17,12,2,,,1,,,,2
1189,Fall 2018,UMNTC,SPAN,3221,001,LEC,Interpret Colonial Lat America,"Marrero-Fente,Raul A",FA,9401,Professor,24,24,22,2,,,,,,,
1189,Fall 2018,UMNTC,SPAN,3401,001,LEC,Latino Immigration/Comm Engage,"Ganley,Kathleen Marie",AP,9771,Senior Teaching Specialist,17,18,15,1,1,,,,,,1
1189,Fall 2018,UMNTC,SPAN,3401,003,LEC,Latino Immigration/Comm Engage,"Ganley,Kathleen Marie",AP,9771,Senior Teaching Specialist,17,17,15,1,1,,,,,,
1189,Fall 2018,UMNTC,SPAN,3404,001,LEC,Med Span/Community Health Serv,"Lopez,Maria Emilce",AP,9771,Senior Teaching Specialist,13,13,9,4,,,,,,,
1189,Fall 2018,UMNTC,SPAN,3503,001,LEC,Pre-mod Span Culture & Thought,"Hamilton,Michelle Marie",FA,9401,Professor,20,21,17,2,,,,,,1,1
1189,Fall 2018,UMNTC,SPAN,3510,001,LEC,Issues in Hispanic Cultures,"Hamilton,Michelle Marie",FA,9401,Professor,24,24,22,1,,1,,,,,
1189,Fall 2018,UMNTC,SPAN,3512,001,LEC,Modern Latin America,"Hanneken,Jaime Elizabeth",FA,9402,Associate Professor,23,23,14,8,1,,,,,,
1189,Fall 2018,UMNTC,SPAN,3612,001,LEC,Don Quijote & the Novel,"Spadaccini,Nicholas",FA,9401,Professor,17,20,13,4,,,,,,,3
1189,Fall 2018,UMNTC,SPAN,3703,001,LEC,History of Span&Pt,"Ocampo,Francisco Antonio",FA,9402,Associate Professor,16,17,12,3,1,,,,,,1
1189,Fall 2018,UMNTC,SPAN,3704,001,LEC,Span Sociolinguistics,"Klee,Carol Anne",FA,9401,Professor,21,22,12,6,1,,,,,2,1
1189,Fall 2018,UMNTC,SPAN,3706,001,DIS,Spanish Applied Linguistics,"Klee,Carol Anne",FA,9401,Professor,9,10,6,1,1,,,,,1,1
1189,Fall 2018,UMNTC,SPAN,3800,001,LEC,Film Studies in Spanish,"Forcinito,Ana",FA,9401,Professor,24,24,18,5,1,,,,,,
1189,Fall 2018,UMNTC,SPAN,3920,001,LEC,Topics in Spanish-American Lit,"Marrero-Fente,Raul A",FA,9401,Professor,21,22,18,3,,,,,,,1
1189,Fall 2018,UMNTC,SPPT,3600,001,LEC,Topics: Span & Port Studies,"Ferreira,Ana Paula",FA,9401,Professor,15,15,7,6,1,1,,,,,
1189,Fall 2018,UMNTC,SSM,1004,001,LEC,Sust Syst Mgmt Orientation,"McComas,Cindy Ann",AP,9754I,Teaching Specialist,39,39,,,,,38,,1,,
1189,Fall 2018,UMNTC,SSM,1004,001,LEC,Sust Syst Mgmt Orientation,"Espinoza,Omar A",FA,9402,Associate Professor,39,39,,,,,38,,1,,
1189,Fall 2018,UMNTC,SSM,2003,001,LEC,Systems Thinking and Analysis,"Smith,Tim",FA,9401,Professor,36,36,15,15,3,1,,,,2,
1189,Fall 2018,UMNTC,SSM,3301,001,LEC,Global Water Sustainability,"Sands,Gary R.",FA,9401,Professor,108,110,72,15,6,,12,,1,2,2
1189,Fall 2018,UMNTC,SSM,3503,001,LEC,Marketing of Bio-based Product,"Howe,Jeffrey L",AP,9754I,Teaching Specialist,15,16,12,2,1,,,,,,1
1189,Fall 2018,UMNTC,SSM,4407W,001,LEC,Sustainable Mfg Princ & Pract,"McComas,Cindy Ann",AP,9754I,Teaching Specialist,21,21,18,2,,1,,,,,
1189,Fall 2018,UMNTC,SSM,4407W,001,LEC,Sustainable Mfg Princ & Pract,"Espinoza,Omar A",FA,9402,Associate Professor,21,21,18,2,,1,,,,,
1189,Fall 2018,UMNTC,SSM,4413,001,LEC,Systms Approach to Res Const,"Janni,Kevin A",FA,9401,Professor,10,10,7,2,1,,,,,,
1189,Fall 2018,UMNTC,SSM,4413,001,LEC,Systms Approach to Res Const,"Cheple,Marilou",AP,9742R6,Researcher 6,10,10,7,2,1,,,,,,
1189,Fall 2018,UMNTC,ST,8111,001,LEC,"Methods, Theory & Applications","Rozin,Michael Alexander",,,,31,31,23,7,1,,,,,,
1189,Fall 2018,UMNTC,ST,8113,001,LEC,Information and Cyber Security,"Johnson,Michael Paul",AP,9751,Senior Fellow,29,29,21,8,,,,,,,
1189,Fall 2018,UMNTC,ST,8661,001,DIS,Securing Cyberspace Fundamntls,"Kaleem,Faisal",AP,9753,Lecturer,23,23,11,11,,,,,,1,
1189,Fall 2018,UMNTC,STAT,3011,009,LEC,Intro Statistical Analysis,"Park,Yuyoung",AP,9753,Lecturer,125,132,42,45,30,5,1,,,2,7
1189,Fall 2018,UMNTC,STAT,3011,013,LEC,Intro Statistical Analysis,"Park,Yuyoung",AP,9753,Lecturer,128,139,38,52,27,7,1,,,3,11
1189,Fall 2018,UMNTC,STAT,3011,005,LEC,Intro Statistical Analysis,"Adepoju,Kazeem",AP,9754,Teaching Specialist,123,128,46,43,23,6,1,,,4,5
1189,Fall 2018,UMNTC,STAT,3021,005,LEC,Intro to Prob&Stat,"Wu,Meng-Hsuan",AP,9753,Lecturer,144,159,53,49,34,3,,,,5,15
1189,Fall 2018,UMNTC,STAT,3022,001,LEC,Data Analysis,"Wu,Meng-Hsuan",AP,9753,Lecturer,58,63,26,20,7,1,,,,4,5
1189,Fall 2018,UMNTC,STAT,3022,004,LEC,Data Analysis,"Wu,Meng-Hsuan",AP,9753,Lecturer,63,70,32,20,7,,1,,,3,7
1189,Fall 2018,UMNTC,STAT,3032,001,LEC,Regression and Correlated Data,"Huang,Georgia(Zhuozhi)",AP,9754,Teaching Specialist,73,83,25,27,15,2,1,,,3,10
1189,Fall 2018,UMNTC,STAT,3032,005,LEC,Regression and Correlated Data,"Huang,Georgia(Zhuozhi)",AP,9754,Teaching Specialist,86,91,30,33,22,,,,,1,5
1189,Fall 2018,UMNTC,STAT,4051,001,LEC,Applied Statistics I,"Kuzmak,Barbara Rose",AP,9770,Senior Lecturer,61,62,16,29,11,2,,,,3,1
1189,Fall 2018,UMNTC,STAT,4052,001,LEC,Intro to Statistical Learning,"Algeri,Sara",FA,9403,Assistant Professor,17,17,5,8,4,,,,,,
1189,Fall 2018,UMNTC,STAT,4101,001,LEC,Theory of Statistics I,"Jiang,Tiefeng",FA,9401,Professor,86,93,33,47,5,,1,,,,7
1189,Fall 2018,UMNTC,STAT,4102,001,LEC,Theory of Statistics II,"Doss,Charles R",FA,9403,Assistant Professor,51,54,15,20,13,1,,,,2,3
1189,Fall 2018,UMNTC,STAT,4893W,001,LEC,Communication for Statistician,"Kuzmak,Barbara Rose",AP,9770,Senior Lecturer,24,24,15,7,,,,,,2,
1189,Fall 2018,UMNTC,STAT,4893W,002,LEC,Communication for Statistician,"Huang,Georgia(Zhuozhi)",AP,9754,Teaching Specialist,20,20,12,6,1,,,,,1,
1189,Fall 2018,UMNTC,STAT,5101,001,LEC,Theory of Statistics I,"Chatterjee,Singdhansu Bhusan",FA,9401,Professor,89,93,51,23,10,1,2,,,2,4
1189,Fall 2018,UMNTC,STAT,5102,001,LEC,Theory of Statistics II,"Chatterjee,Singdhansu Bhusan",FA,9401,Professor,74,79,43,25,4,,,,,2,5
1189,Fall 2018,UMNTC,STAT,5201,001,LEC,Samp Methodology in Finite Pop,"Meeden,Glen Dale",FA,9401,Professor,49,54,13,29,5,,,,,2,5
1189,Fall 2018,UMNTC,STAT,5302,001,LEC,Applied Regression Analysis,"Ding,Jie",FA,9403,Assistant Professor,30,31,29,,,,1,,,,1
1189,Fall 2018,UMNTC,STAT,5303,001,LEC,Designing Experiments,"Oehlert,Gary W",FA,9401,Professor,17,19,10,6,,,1,,,,2
1189,Fall 2018,UMNTC,STAT,5421,001,LEC,Analysis of Categorical Data,"Rothman,Adam Joseph",FA,9402,Associate Professor,43,48,17,24,,,1,,,1,5
1189,Fall 2018,UMNTC,STAT,5601,001,LEC,Nonparametric Methods,"Helwig,Nathaniel Erik",FA,9403,Assistant Professor,49,50,41,8,,,,,,,1
1189,Fall 2018,UMNTC,STAT,5701,001,LEC,Statistical Computing,"Rothman,Adam Joseph",FA,9402,Associate Professor,24,24,22,1,,,,,,1,
1189,Fall 2018,UMNTC,STAT,8051,001,LEC,Advanced Regression Techniques,"Yang,Yuhong",FA,9401,Professor,39,39,18,21,,,,,,,
1189,Fall 2018,UMNTC,STAT,8053,001,LEC,Applied Statistical Methods 3,"Zou,Hui",FA,9401,Professor,12,13,12,,,,,,,,1
1189,Fall 2018,UMNTC,STAT,8101,001,LEC,Theory of Statistics 1,"Li,Xiaoou",FA,9403,Assistant Professor,51,52,42,8,1,,,,,,1
1189,Fall 2018,UMNTC,STAT,8111,001,LEC,Mathematical Statistics I,"Li,Xiaoou",FA,9403,Assistant Professor,11,15,11,,,,,,,,4
1189,Fall 2018,UMNTC,SUST,3003,001,LEC,Frameworks of Sustainability,"Dee,Laura Ellen",FA,9403,Assistant Professor,76,80,49,20,4,,,,,3,4
1189,Fall 2018,UMNTC,SUST,4004,001,LEC,Sustainable Communities,"Nerbonne,Julia Frost",AP,9753I,Lecturer,32,33,30,1,1,,,,,,1
1189,Fall 2018,UMNTC,SW,1501,001,LEC,Intro to Peace Studies,"Isler,Hilal",AP,9753,Lecturer,29,30,28,1,,,,,,,1
1189,Fall 2018,UMNTC,SW,2501W,001,LEC,Introduction to Social Justice,"Karcher-Ramos,Muneer",AP,9754,Teaching Specialist,26,27,21,3,1,,,,,1,1
1189,Fall 2018,UMNTC,SW,3501,001,DIS,Social Change Organizing,"Whittaker,Nate",AP,9707,Senior Academic Advisor,10,10,8,2,,,,,,,
1189,Fall 2018,UMNTC,SW,3701,001,LEC,Intro Chld Maltr: Inter & Prev,"Costello,Mark Joseph",AP,9754,Teaching Specialist,26,26,25,1,,,,,,,
1189,Fall 2018,UMNTC,SW,3703,001,LEC,Gender Viol Global Persp,"Dykoschak,Theresa Helene",AP,9753,Lecturer,20,20,8,9,2,,1,,,,
1189,Fall 2018,UMNTC,SW,5051,002,LEC,Hum Beh Soc Environ,"Link,Rosemary June",AP,9753,Lecturer,32,32,31,1,,,,,,,
1189,Fall 2018,UMNTC,SW,5051,003,LEC,Hum Beh Soc Environ,"Link,Rosemary June",AP,9753,Lecturer,29,31,29,,,,,,,,2
1189,Fall 2018,UMNTC,SW,5101,001,LEC,Hist & Pol Soc Welf,"Morrissey,Megan Harrison",AA,9342M3,Education Program Manager 3,30,30,16,13,1,,,,,,
1189,Fall 2018,UMNTC,SW,5101,002,LEC,Hist & Pol Soc Welf,"Morrissey,Megan Harrison",AA,9342M3,Education Program Manager 3,61,62,34,27,,,,,,,1
1189,Fall 2018,UMNTC,SW,5903,001,LEC,Subst Abuse and SW,"Rohovit,Julie L",AP,9745S2,Education Program Spec 2,18,19,18,,,,,,,,1
1189,Fall 2018,UMNTC,SW,5906,001,LEC,Adv Ethical Decision Making,"Merighi,Joseph Richard",FA,9402,Associate Professor,11,11,10,1,,,,,,,
1189,Fall 2018,UMNTC,SW,5912,001,LEC,Grief and Loss,"Remke,Stacy S.",AP,9771,Senior Teaching Specialist,15,17,12,3,,,,,,,2
1189,Fall 2018,UMNTC,SW,8151,001,LEC,SW Meth: Pract Indiv/Systems,"Krentzman PhD,Amy R.",FA,9403,Assistant Professor,23,23,18,5,,,,,,,
1189,Fall 2018,UMNTC,SW,8151,003,LEC,SW Meth: Pract Indiv/Systems,"Cisneros,Katrina",AP,9753,Lecturer,21,21,15,6,,,,,,,
1189,Fall 2018,UMNTC,SW,8151,004,LEC,SW Meth: Pract Indiv/Systems,"Cisneros,Katrina",AP,9753,Lecturer,25,26,17,7,1,,,,,,1
1189,Fall 2018,UMNTC,SW,8153,001,LEC,Prac Methods:Macro Prac & Orgs,"Reinardy,James Robert",FA,9402,Associate Professor,33,33,30,3,,,,,,,
1189,Fall 2018,UMNTC,SW,8153,003,LEC,Prac Methods:Macro Prac & Orgs,"Reinardy,James Robert",FA,9402,Associate Professor,28,29,26,2,,,,,,,1
1189,Fall 2018,UMNTC,SW,8153,002,LEC,Prac Methods:Macro Prac & Orgs,"Hegseth,Danielle Diettrich",AP,9754,Teaching Specialist,29,29,26,3,,,,,,,
1189,Fall 2018,UMNTC,SW,8251,001,LEC,SW Practice in HDA,"Remke,Stacy S.",AP,9771,Senior Teaching Specialist,25,25,24,1,,,,,,,
1189,Fall 2018,UMNTC,SW,8352,001,LEC,Intervention Methods: Families,"Cisneros,Katrina",AP,9753,Lecturer,25,25,24,1,,,,,,,
1189,Fall 2018,UMNTC,SW,8451,001,LEC,Assess Engage Clin SW Pract,"Crockford,Colleen Elizabeth",AP,9754,Teaching Specialist,14,14,10,1,3,,,,,,
1189,Fall 2018,UMNTC,SW,8452,001,LEC,CoreConceptClinSWPract,"Shannon,Patricia Jean",FA,9402,Associate Professor,23,25,23,,,,,,,,2
1189,Fall 2018,UMNTC,SW,8452,003,LEC,CoreConceptClinSWPract,"Lewis-Dmello,Angela Kate",AP,9754,Teaching Specialist,22,22,15,6,1,,,,,,
1189,Fall 2018,UMNTC,SW,8462,001,LEC,Adv Clin Prac Child & Adolscnt,"Nietz,Lauren Wilson",AP,9754,Teaching Specialist,16,17,16,,,,,,,,1
1189,Fall 2018,UMNTC,SW,8462,002,LEC,Adv Clin Prac Child & Adolscnt,"Franklin,Elizabeth A",AP,9754,Teaching Specialist,15,15,13,2,,,,,,,
1189,Fall 2018,UMNTC,SW,8841,003,LEC,SW Research Methods,"Gunty,Amy Louise",AP,9742R5,Researcher 5,26,27,19,6,1,,,,,,1
1189,Fall 2018,UMNTC,SW,8841,001,LEC,SW Research Methods,"Merighi,Joseph Richard",FA,9402,Associate Professor,29,30,25,4,,,,,,,1
1189,Fall 2018,UMNTC,SW,8902,001,LEC,Supv Consult Leader,"Gonzalez,Christina Marie",AP,9754,Teaching Specialist,15,16,15,,,,,,,,1
1189,Fall 2018,UMNTC,SWAH,1221,001,LEC,"Beginning Swahili, Semester I","Muaka,Angaluki",AP,9754,Teaching Specialist,13,13,5,5,,,2,,,1,
1189,Fall 2018,UMNTC,SWAH,3225,001,LEC,Intermediate Swahili,"Muaka,Angaluki",AP,9754,Teaching Specialist,17,17,6,8,,,3,,,,
1189,Fall 2018,UMNTC,SWED,1001,001,DIS,Beginning Swedish,"Edberg-Caldwell,Gun E",AP,9754,Teaching Specialist,11,11,3,6,2,,,,,,
1189,Fall 2018,UMNTC,SWED,1001,002,DIS,Beginning Swedish,"Norrman,Lena Elisabeth",AP,9753,Lecturer,9,11,5,,2,1,1,,,,2
1189,Fall 2018,UMNTC,SWED,1003,001,DIS,Intermediate Swedish,"Norrman,Lena Elisabeth",AP,9753,Lecturer,19,20,11,7,1,,,,,,1
1189,Fall 2018,UMNTC,TH,1101W,001,LEC,Intro to Theatre,"Adams Jr,Charles Nathan",AP,9753,Lecturer,76,79,61,11,,,2,,,2,3
1189,Fall 2018,UMNTC,TH,1102,001,LEC,"Stage, Screen, Society","Werry,Margaret L",FA,9402,Associate Professor,14,15,8,6,,,,,,,1
1189,Fall 2018,UMNTC,TH,1301,001,LEC,Acting/Non-Majors,"Rambo,T. Mychael",AP,9754,Teaching Specialist,11,15,5,6,,,,,,,4
1189,Fall 2018,UMNTC,TH,1321,001,LAB,Beginning Acting: Fundamentals,"Longhi,Kym R",AP,9771,Senior Teaching Specialist,17,18,16,,,,,,,1,1
1189,Fall 2018,UMNTC,TH,1322,002,LAB,Creating the Performance,"Sommers,Michael J",FA,9402,Associate Professor,10,11,8,2,,,,,,,1
1189,Fall 2018,UMNTC,TH,1362,001,LAB,Dance for Musical Theatre,"Baker,Dawn E",AP,9754,Teaching Specialist,12,14,8,4,,,,,,,2
1189,Fall 2018,UMNTC,TH,1362,001,LAB,Dance for Musical Theatre,"Lee,Linda Talcott",AP,9754,Teaching Specialist,12,14,8,4,,,,,,,2
1189,Fall 2018,UMNTC,TH,1391,001,LAB,BFA Acting I,"Cardamone,Steve",AP,9770,Senior Lecturer,14,14,8,6,,,,,,,
1189,Fall 2018,UMNTC,TH,1391,001,LAB,BFA Acting I,"Roach,Bruce Randall",AP,9770,Senior Lecturer,14,14,8,6,,,,,,,
1189,Fall 2018,UMNTC,TH,1392,001,LAB,BFA Voice and Speech I,"Holshue,Lucinda A",AP,9770,Senior Lecturer,14,14,13,1,,,,,,,
1189,Fall 2018,UMNTC,TH,1393,001,LAB,BFA Movement I,"Silva Dos Santos,Marciano",AP,9754,Teaching Specialist,14,14,13,1,,,,,,,
1189,Fall 2018,UMNTC,TH,1393,001,LAB,BFA Movement I,"Roseen,Ted",AP,9754,Teaching Specialist,14,14,13,1,,,,,,,
1189,Fall 2018,UMNTC,TH,1501,001,LEC,Intro to Design & Technology,"Masteller Warren,Chelsea Marie",FA,9403,Assistant Professor,46,48,41,5,,,,,,,2
1189,Fall 2018,UMNTC,TH,1911W,001,LEC,Attending (to) Theater,"Kuftinec,Sonja",FA,9401,Professor,18,18,16,2,,,,,,,
1189,Fall 2018,UMNTC,TH,1914,001,DIS,Ethics of Digital Life,"Pahwa,Sonali",FA,9403,Assistant Professor,16,17,8,6,,1,,,,1,1
1189,Fall 2018,UMNTC,TH,2391,001,LAB,BFA Acting III,"Cardamone,Steve",AP,9770,Senior Lecturer,20,20,19,1,,,,,,,
1189,Fall 2018,UMNTC,TH,2391,001,LAB,BFA Acting III,"Pearson,Deborah J",AP,9754,Teaching Specialist,20,20,19,1,,,,,,,
1189,Fall 2018,UMNTC,TH,2391,001,LAB,BFA Acting III,"Roach,Bruce Randall",AP,9770,Senior Lecturer,20,20,19,1,,,,,,,
1189,Fall 2018,UMNTC,TH,2392,001,LAB,BFA Voice and Speech III,"Zager,Jill Walmsley",AP,9770,Senior Lecturer,20,20,16,4,,,,,,,
1189,Fall 2018,UMNTC,TH,2392,001,LAB,BFA Voice and Speech III,"Laumann,Samantha Jenee",AP,9753,Lecturer,20,20,16,4,,,,,,,
1189,Fall 2018,UMNTC,TH,3100,012,LAB,Theatre Practicum,"Swartwout,Christine M",AP,9745S1,Education Program Spec 1,16,17,,,,,16,,,,1
1189,Fall 2018,UMNTC,TH,3100,013,LAB,Theatre Practicum,"Swartwout,Christine M",AP,9745S1,Education Program Spec 1,9,10,,,,,8,,1,,1
1189,Fall 2018,UMNTC,TH,3171,001,LEC,Theatre History I,"Kobialka,Michal A",FA,9401,Professor,69,69,31,27,10,1,,,,,
1189,Fall 2018,UMNTC,TH,3361,001,LAB,Introductory Musical Theatre,"Baker,Dawn E",AP,9754,Teaching Specialist,13,14,11,2,,,,,,,1
1189,Fall 2018,UMNTC,TH,3361,001,LAB,Introductory Musical Theatre,"Lee,Linda Talcott",AP,9754,Teaching Specialist,13,14,11,2,,,,,,,1
1189,Fall 2018,UMNTC,TH,3370,001,LAB,BA Mentoring,"Enneking,Annie Michelle",AP,9753,Lecturer,15,15,14,,,,,,,1,
1189,Fall 2018,UMNTC,TH,3370,002,LAB,BA Mentoring,"Johnson,Lee Kenneth",AP,9754,Teaching Specialist,18,18,17,1,,,,,,,
1189,Fall 2018,UMNTC,TH,3571,001,LEC,Intro to Stage Technology,"Healey,Bill",AP,9745S1,Education Program Spec 1,18,19,12,3,2,,,,,1,1
1189,Fall 2018,UMNTC,TH,3711,001,LAB,Beginning Directing,"Channer,Lisa E",FA,9402,Associate Professor,11,11,9,2,,,,,,,
1189,Fall 2018,UMNTC,TH,3716,001,LAB,Stage Management,"Swartwout,Christine M",AP,9745S1,Education Program Spec 1,11,12,10,1,,,,,,,1
1189,Fall 2018,UMNTC,TH,3950,001,LEC,Topics in Theatre,"Holshue,Lucinda A",AP,9770,Senior Lecturer,12,13,8,2,2,,,,,,1
1189,Fall 2018,UMNTC,TH,4177W,001,LEC,Dramatic Lit I,"Pahwa,Sonali",FA,9403,Assistant Professor,27,27,17,7,2,1,,,,,
1189,Fall 2018,UMNTC,TH,4322,001,LAB,Acting for Camera,"Diercks,Shirley V",AP,9754,Teaching Specialist,16,16,15,,,,1,,,,
1189,Fall 2018,UMNTC,TH,4322,001,LAB,Acting for Camera,"Mann,David Charles",,,,16,16,15,,,,1,,,,
1189,Fall 2018,UMNTC,TH,4380,002,LAB,Creative Collaboration,"Seifert,Luverne G",AP,9771,Senior Teaching Specialist,21,21,20,,,,1,,,,
1189,Fall 2018,UMNTC,TH,4380,001,LAB,Creative Collaboration,"Sommers,Michael J",FA,9402,Associate Professor,10,11,10,,,,,,,,1
1189,Fall 2018,UMNTC,TH,4380,003,LAB,Creative Collaboration,"Channer,Lisa E",FA,9402,Associate Professor,33,34,33,,,,,,,,1
1189,Fall 2018,UMNTC,TH,4532,001,LAB,Makeup for  Actor,"Bundick,Theresa Jane",AP,9753,Lecturer,11,12,7,3,,1,,,,,1
1189,Fall 2018,UMNTC,TH,4555,001,LAB,Audio Technology,"Johnson,Montana J",AP,9745S1,Education Program Spec 1,17,17,6,9,2,,,,,,
1189,Fall 2018,UMNTC,TH,5510,001,LAB,Drwg/Rndrg/Ptg I,"Jonakin,Hunter L",AP,9753I,Lecturer,14,14,13,,1,,,,,,
1189,Fall 2018,UMNTC,TH,5540,001,LEC,Lighting Design,"Mays,Thomas Rogers",AP,9753,Lecturer,10,11,4,4,,2,,,,,1
1189,Fall 2018,UMNTC,TRIN,3001,001,LEC,Intro: Translation,"Giannini,Claudia A",AP,9754,Teaching Specialist,13,14,6,6,1,,,,,,1
1189,Fall 2018,UMNTC,TRIN,3101,001,LEC,Intro Interpreting,"Homler,Scott A",AP,9745S2,Education Program Spec 2,11,12,9,1,1,,,,,,1
1189,Fall 2018,UMNTC,UC,3201,001,LEC,Web Designer Introduction,"Husom,David Harold",AP,9753,Lecturer,9,10,8,,,,,,,1,1
1189,Fall 2018,UMNTC,UC,3201,002,LEC,Web Designer Introduction,"Husom,David Harold",AP,9753,Lecturer,14,15,4,5,1,,3,,1,,1
1189,Fall 2018,UMNTC,URBS,1001W,001,LEC,Introduction to Urban Studies,"Brinda,Mark Richard",AP,9754I,Teaching Specialist,36,37,15,16,3,1,,,,1,1
1189,Fall 2018,UMNTC,URBS,3001W,001,LEC,Introduction to Urban Studies,"Brinda,Mark Richard",AP,9754I,Teaching Specialist,31,32,11,13,3,2,,,,2,1
1189,Fall 2018,UMNTC,URBS,3201,003,DIS,Urban Studies Colloquium,"Lindeke,Bill A",,,,13,13,8,4,1,,,,,,
1189,Fall 2018,UMNTC,URBS,3201,002,DIS,Urban Studies Colloquium,"Castleman,Alyson Elizabeth",AP,9754,Teaching Specialist,12,12,11,1,,,,,,,
1189,Fall 2018,UMNTC,URBS,3201,001,DIS,Urban Studies Colloquium,"Nadimi,Virginie",AP,9754,Teaching Specialist,21,21,20,1,,,,,,,
1189,Fall 2018,UMNTC,URBS,3500,001,FWK,Urban Studies Workshop,"Nicholls,Gretchen S",AP,9754,Teaching Specialist,16,16,12,4,,,,,,,
1189,Fall 2018,UMNTC,URBS,3500,002,FWK,Urban Studies Workshop,"Smith,William P",AP,9754,Teaching Specialist,18,18,8,9,1,,,,,,
1189,Fall 2018,UMNTC,VBS,1001,001,LEC,Intro Biotechnology,"Liang,Yuying",FA,9402,Associate Professor,50,51,27,20,3,,,,,,1
1189,Fall 2018,UMNTC,VBS,2032,001,LEC,General Microbiology w/Lab,"Foster Hartnett,Dawn Marie",AP,9745S2,Education Program Spec 2,151,155,42,82,27,,,,,,4
