,SUBJECT,CATALOG_NBR,DESCR,COMPLETED HEADCOUNT,TOTAL HEADCOUNT,A_COUNT,B_COUNT,C_COUNT,D_COUNT,S_COUNT,P_COUNT,N_COUNT,F_COUNT,W_COUNT
1922,NUTR,5624,Nutrition and Genetics,11,11,9,2,0,0,0,0,0,0,0
1923,NUTR,5625,Nutritional Biochemistry,22,22,7,12,3,0,0,0,0,0,0
1924,NUTR,8620,Advances in Nutrition,24,24,8,8,2,0,6,0,0,0,0
1925,OJIB,1101,Beginning Ojibwe I,11,11,9,1,0,0,1,0,0,0,0
1926,OLPD,1461,Presentations in Work Settings,47,48,39,8,0,0,0,0,0,0,1
1927,OLPD,2811,Societies of the Future: Work,132,138,73,44,14,0,0,0,0,1,6
1928,OLPD,3202,Intro to Strat. for Tch Adults,23,25,14,7,1,1,0,0,0,0,2
1929,OLPD,3310,Special Topics,10,11,4,6,0,0,0,0,0,0,1
1930,OLPD,3318,Intro to Project Mgmt,95,95,59,30,5,1,0,0,0,0,0
1931,OLPD,3324W,Writing in the Workplace,43,44,31,9,2,1,0,0,0,0,1
1932,OLPD,3401,Teaching Marketing Promotion,93,93,59,29,4,1,0,0,0,0,0
1933,OLPD,3424,Sales Training,70,70,33,34,3,0,0,0,0,0,0
1934,OLPD,3496,Profession & Practice of BME,32,32,19,8,4,0,0,0,0,1,0
1935,OLPD,3601,Introduction to HRD,67,68,40,20,4,1,0,0,0,2,1
1936,OLPD,3620,Intro to T & D,34,34,32,2,0,0,0,0,0,0,0
1937,OLPD,3640,Intro to Org Develop,53,54,26,23,3,0,0,0,0,1,1
1938,OLPD,3696,Profession & Practice of HRD,24,24,20,3,1,0,0,0,0,0,0
1939,OLPD,3828,Div Workplace,40,40,26,14,0,0,0,0,0,0,0
1940,OLPD,4401,E-Marketing,55,55,53,2,0,0,0,0,0,0,0
1941,OLPD,4426,Strategic CRM,73,74,68,4,1,0,0,0,0,0,1
1942,OLPD,5011,Leading Organizational Change,18,18,17,1,0,0,0,0,0,0,0
1943,OLPD,5048,Cross-Cultrl Perspectvs Ldrshp,22,22,21,1,0,0,0,0,0,0,0
1944,OLPD,5056,Case Studies - Policy Research,21,21,20,1,0,0,0,0,0,0,0
1945,OLPD,5080,Special Topics: OLPD,13,15,11,0,0,0,2,0,0,0,2
1946,OLPD,5103,Comparative Education,21,21,17,4,0,0,0,0,0,0,0
1947,OLPD,5132,Intercultural Educ & Training,12,12,11,1,0,0,0,0,0,0,0
1948,OLPD,5324,Strategic Financial Planning,10,10,9,1,0,0,0,0,0,0,0
1949,OLPD,5346,Politics of Education,22,23,19,3,0,0,0,0,0,0,1
1950,OLPD,5391,Special Ed Law for Leaders,9,10,9,0,0,0,0,0,0,0,1
1951,OLPD,5501,Principles & Methods of Eval,17,19,17,0,0,0,0,0,0,0,2
1952,OLPD,5502,Evaluation Theory,29,30,28,1,0,0,0,0,0,0,1
1953,OLPD,5605,Strategic Plan/HR,16,16,12,3,1,0,0,0,0,0,0
1954,OLPD,5607,Organization Development,28,31,22,5,1,0,0,0,0,0,3
1955,OLPD,5615,Training & Development of HR,17,17,14,3,0,0,0,0,0,0,0
1956,OLPD,5701,U.S. Higher Education,25,25,21,4,0,0,0,0,0,0,0
1957,OLPD,5712,Student Development Theory,28,28,17,7,3,0,0,0,0,1,0
1958,OLPD,5801,Survey: HRD & AdEd,28,28,27,1,0,0,0,0,0,0,0
1959,OLPD,5812,Consulting Skills for Org Chng,15,15,13,0,0,0,2,0,0,0,0
1960,OLPD,8302,Educ Policy Perspectives,10,10,9,1,0,0,0,0,0,0,0
1961,OLPD,8603,Capstone Research Experience,20,20,16,2,2,0,0,0,0,0,0
1962,OLPD,8703,Public Policy in Higher Educ,18,18,15,3,0,0,0,0,0,0,0
1963,OT,1003,Intro:Occup Therap,32,34,21,10,1,0,0,0,0,0,2
1964,OT,6000,Interprof Communication Collab,25,26,0,0,0,0,25,0,0,0,1
1965,OT,6100,Pub and Prof Engagement I,47,48,0,0,0,0,45,0,2,0,1
1966,OT,6101,Foundations of Occupation,47,48,39,8,0,0,0,0,0,0,1
1967,OT,6102,Professional Identity,26,27,0,0,0,0,26,0,0,0,1
1968,OT,6111,Occupations as Therapy,47,48,44,2,1,0,0,0,0,0,1
1969,OT,6113,OT Process for Community,47,48,45,2,0,0,0,0,0,0,1
1970,OT,6402,OTPI: Neurorehab. Approaches,22,22,21,1,0,0,0,0,0,0,0
1971,OT,6403,Management of  OT Services,25,25,23,2,0,0,0,0,0,0,0
1972,OT,6412,OTPI: Orthotics & Prosthetics,47,47,36,11,0,0,0,0,0,0,0
1973,OT,6422,OTP: Group Context,47,47,41,6,0,0,0,0,0,0,0
1974,OT,6432,OTPI: Educational Context,47,47,40,7,0,0,0,0,0,0,0
1975,OUE,2001,Acad Planning and Exploration,49,50,39,7,1,2,0,0,0,0,1
1976,PA,1401,Organizing for the Public Good,35,36,21,12,2,0,0,0,0,0,1
1977,PA,3002,Basic Methods of Pol Analysis,33,34,23,8,1,0,0,0,0,1,1
1978,PA,3003,Nonprofit & Public Fin Mgmt,83,83,46,31,6,0,0,0,0,0,0
1979,PA,4101,Nonprofit Mgmt & Governance,32,33,16,11,3,1,0,0,0,1,1
1980,PA,4200,Urban & Regional Planning,13,13,7,4,2,0,0,0,0,0,0
1981,PA,4997,Topics Pub Affairs & Politics,20,20,6,8,0,0,2,0,0,4,0
1982,PA,5002,Introduction Policy Analysis,62,62,22,39,0,1,0,0,0,0,0
1983,PA,5003,Intro to Fin Analysis & Mgmt,63,63,42,21,0,0,0,0,0,0,0
1984,PA,5004,Introduction to Planning,29,29,21,8,0,0,0,0,0,0,0
1985,PA,5011,Management of Organizations,69,69,57,11,0,0,0,0,0,1,0
1986,PA,5012,The Politics of Public Affairs,106,110,74,28,0,0,0,0,0,4,4
1987,PA,5013,Law and Urban Land Use,28,28,26,2,0,0,0,0,0,0,0
1988,PA,5021,Microecon for Policy Analysis,51,52,32,18,1,0,0,0,0,0,1
1989,PA,5022,Apps of Econ for Pol Analysis,10,10,8,2,0,0,0,0,0,0,0
1990,PA,5031,Statistics for Public Affairs,84,85,75,9,0,0,0,0,0,0,1
1991,PA,5045,"Stats for PublicAffairs, Accel",32,32,20,12,0,0,0,0,0,0,0
1992,PA,5051, Public Affairs Leadership I,81,81,57,18,3,3,0,0,0,0,0
1993,PA,5053,Policy Analysis in Pub Affairs,84,84,69,15,0,0,0,0,0,0,0
1994,PA,5055,Qual Res Methods & Analysis,69,75,51,12,0,3,0,0,3,0,6
1995,PA,5080,Capstone Preparation Workshop,54,56,0,0,0,0,54,0,0,0,2
1996,PA,5081,Working in Teams,38,38,0,0,0,0,37,0,1,0,0
1997,PA,5101,Mgmt & Gov of Nonprofit Orgs,32,32,30,1,0,0,1,0,0,0,0
1998,PA,5135,Managing Conflict: Negotiation,36,37,31,3,0,0,2,0,0,0,1
1999,PA,5161,Human-Centered Svc Redesign,44,44,36,8,0,0,0,0,0,0,0
2000,PA,5190,Leadership & Mgmt Topics,18,18,12,3,0,0,3,0,0,0,0
2001,PA,5205,Statistics for Planning,28,28,16,11,1,0,0,0,0,0,0
2002,PA,5231,Transit Planning/Mgmt,22,22,14,7,1,0,0,0,0,0,0
2003,PA,5251,Strategic Planning & Mgmt,16,16,10,6,0,0,0,0,0,0,0
2004,PA,5253,Planning/Participation Process,37,38,24,10,2,1,0,0,0,0,1
2005,PA,5271,GIS: Apps in Planning/Pol Anal,23,23,22,1,0,0,0,0,0,0,0
2006,PA,5281,Immigrants: Planning &Policies,17,18,10,6,1,0,0,0,0,0,1
2007,PA,5290,Topics in Planning,15,16,11,4,0,0,0,0,0,0,1
2008,PA,5301,Pop Issues: US & Global South,14,14,13,1,0,0,0,0,0,0,0
2009,PA,5311,Program Evaluation,25,25,24,1,0,0,0,0,0,0,0
2010,PA,5401,"Poverty, Inequality",20,20,16,4,0,0,0,0,0,0,0
2011,PA,5405,Public Policy Implementation,21,21,13,8,0,0,0,0,0,0,0
2012,PA,5451,Immigration Health Pub Policy,25,26,17,7,1,0,0,0,0,0,1
2013,PA,5501,Theories & Policies of Dev,31,31,22,7,2,0,0,0,0,0,0
2014,PA,5503,Economics of Development,23,23,14,9,0,0,0,0,0,0,0
2015,PA,5512,Workforce & Econ Development,11,11,10,1,0,0,0,0,0,0,0
2016,PA,5601,Global Survey: Gender/Pub Pol,14,16,8,4,0,1,1,0,0,0,2
2017,PA,5711,"Science, Tech & Environ Policy",29,29,20,7,1,1,0,0,0,0,0
2018,PA,5721, Energy Systems and Policy,16,16,11,4,1,0,0,0,0,0,0
2019,PA,5724,Climate Change Policy,15,17,13,1,0,0,1,0,0,0,2
2020,PA,5752,Material-EnergyFlows&SusDev,17,17,16,1,0,0,0,0,0,0,0
2021,PA,5890,Foreign Pol & Intl Aff Topics,39,39,37,0,0,0,2,0,0,0,0
2022,PA,5910,Developing Your Pub Svc Career,21,22,0,0,0,0,21,0,0,0,1
2023,PA,5926,Presentation Skills,17,17,16,0,0,0,1,0,0,0,0
2024,PA,5983,Cybersecurity and Elections,15,15,14,1,0,0,0,0,0,0,0
2025,PA,8081,Capstone Workshop,8,10,8,0,0,0,0,0,0,0,2
2026,PA,8203,Neighborhood Revitalization,42,42,36,2,4,0,0,0,0,0,0
2027,PA,8302,Applied Policy Analysis,28,30,18,10,0,0,0,0,0,0,2
2028,PDES,2701,Creative Design Methods,109,111,75,19,8,4,0,0,0,3,2
2029,PDES,2702,Concept Sketching,92,92,20,53,16,0,0,0,0,3,0
2030,PDES,2704,Visualization & Presentation 2,33,34,12,20,1,0,0,0,0,0,1
2031,PDES,2771,Product Design Studio 1,33,33,17,16,0,0,0,0,0,0,0
2032,PDES,3196,Product Design Internship,13,13,0,0,0,0,12,0,1,0,0
2033,PDES,3704,Computer-Aided Design Methods,25,25,24,1,0,0,0,0,0,0,0
2034,PE,1007,Beg. Swimming,36,36,25,2,0,0,6,0,3,0,0
2035,PE,1014,Cond.,134,140,68,32,12,0,13,0,1,8,6
2036,PE,1015,Weight Training,83,87,69,4,1,0,8,0,1,0,4
2037,PE,1016,Ex Post/Ind Ex,111,114,103,0,0,0,8,0,0,0,3
2038,PE,1029,Handball,19,19,15,2,0,0,1,0,0,1,0
2039,PE,1031,Sabre Fencing,23,25,20,1,0,0,1,0,0,1,2
2040,PE,1033,Foil Fencing,43,49,35,1,0,0,5,0,0,2,6
2041,PE,1034,Judo,23,25,13,5,1,1,2,0,0,1,2
2042,PE,1035,Karate,34,35,26,6,0,0,2,0,0,0,1
2043,PE,1036,RacB,41,43,29,5,3,0,3,0,0,1,2
2044,PE,1037,Sq Rac,36,36,29,0,0,0,7,0,0,0,0
2045,PE,1038,Beg Tn,81,83,63,0,1,0,17,0,0,0,2
2046,PE,1044,Self-Defense,167,172,125,19,1,0,21,0,0,1,5
2047,PE,1045,Rock Climbing,53,57,45,3,0,0,5,0,0,0,4
2048,PE,1046,Tae Kwon Do,52,56,40,4,3,1,4,0,0,0,4
2049,PE,1048,Bowling,447,456,384,17,3,1,38,0,2,2,9
2050,PE,1055,Golf,74,76,39,12,0,1,19,0,3,0,2
2051,PE,1071,Beginning Cricket,18,19,15,2,0,0,1,0,0,0,1
2052,PE,1072,Soccer,77,78,68,0,0,0,8,0,0,1,1
2053,PE,1074,Beg. Volleyball,34,34,31,0,0,0,3,0,0,0,0
2054,PE,1076,Flag Football,27,27,24,1,0,0,1,0,0,1,0
2055,PE,1205,Scuba,85,87,72,2,0,0,10,0,0,1,2
2056,PHAR,1001,Orientation to Pharmacy,106,110,86,10,4,0,4,0,0,2,4
2057,PHAR,1002,Medical Terminology,902,914,753,116,11,1,14,0,0,7,12
2058,PHAR,1003,Non-Prescrip Meds & Self-Care,128,133,80,32,8,1,5,0,0,2,5
2059,PHAR,1004,Common Prescrip Drugs & Dis,154,159,121,20,3,1,6,0,1,2,5
2060,PHAR,3206,Foundations of Health Literacy,32,32,26,0,0,0,6,0,0,0,0
2061,PHAR,3700,Fundamental Pharmacotherapy,36,38,25,9,2,0,0,0,0,0,2
2062,PHAR,3800,Pharmacotherapy Health Prof,30,30,17,11,2,0,0,0,0,0,0
2063,PHAR,4200W,Drugs & the US Healthcare Sys,93,96,62,12,3,1,9,0,1,5,3
2064,PHAR,5200,Drugs & US Health Care System,22,23,20,1,1,0,0,0,0,0,1
2065,PHAR,5201,Applied Medical Terminology,90,91,85,4,0,0,1,0,0,0,1
2066,PHAR,5205,"Obesity: Issues, Interventions",13,13,11,2,0,0,0,0,0,0,0
2067,PHAR,5800,Pharmacotherapy Health Profess,63,63,52,8,3,0,0,0,0,0,0
2068,PHAR,6160,CoP Honors: ECP Seminar,22,23,20,2,0,0,0,0,0,0,1
2069,PHAR,6222,Adv Pharmaceutical Compounding,12,12,7,5,0,0,0,0,0,0,0
2070,PHAR,6233,Drug Use Review & Mgmt,18,19,18,0,0,0,0,0,0,0,1
2071,PHAR,6702,Integrated Biochem Sciences,214,216,92,86,30,4,0,0,0,2,2
2072,PHAR,6704,Foundations of SAPh,214,214,206,8,0,0,0,0,0,0,0
2073,PHAR,6706,Foundations of Pharm Care,214,214,186,26,2,0,0,0,0,0,0
2074,PHAR,6708,Drug Delivery I,216,218,42,100,56,16,0,0,0,2,2
2075,PHAR,6710,Pharm Care Skills Lab I,220,220,0,0,0,0,210,0,10,0,0
2076,PHAR,6728,Pharmaceutical Calculations,220,220,82,60,60,6,0,0,0,12,0
2077,PHAR,6732,Med Chem and Pharmacology,208,208,86,90,28,4,0,0,0,0,0
2078,PHAR,6734,Cellular Metabolism/Nutrition,106,106,27,55,22,2,0,0,0,0,0
2079,PHAR,6736,Cardiovascular Pharmacotherapy,218,218,60,104,34,18,0,0,0,2,0
2080,PHAR,6738,Pharmacokinetics,224,224,86,88,48,2,0,0,0,0,0
2081,PHAR,6740,Pharm Care Skills Lab III,312,312,0,0,0,0,309,0,3,0,0
2082,PHAR,6760,Career & Prof Foundations IV,315,315,312,0,3,0,0,0,0,0,0
2083,PHAR,6762,Med Chem & Neuropharmacology,318,318,228,90,0,0,0,0,0,0,0
2084,PHAR,6766,Biotechnology,212,212,42,140,30,0,0,0,0,0,0
2085,PHAR,6768,Infectious Diseases,212,212,84,106,22,0,0,0,0,0,0
2086,PHAR,6772,Topics in Pharmacotherapy,212,212,130,70,12,0,0,0,0,0,0
2087,PHAR,6774,Neuro/Psych Disorders,212,212,132,72,8,0,0,0,0,0,0
2088,PHAR,6961,Women's Health,34,34,32,2,0,0,0,0,0,0,0
2089,PHAR,6970,Immunization Tour,128,128,124,4,0,0,0,0,0,0,0
2090,PHAR,7412,Ambulatory Care 2,38,38,0,0,0,0,37,0,1,0,0
2091,PHCL,2001,Basics of Pharmacology,35,40,17,14,3,0,0,0,0,1,5
2092,PHCL,4001,Mechanisms of Drug Action,25,26,16,6,2,1,0,0,0,0,1
2093,PHCL,4343,Pharmacology of the Synapse,90,90,82,8,0,0,0,0,0,0,0
2094,PHCL,5110,Intro. Pharmacol.,64,66,46,18,0,0,0,0,0,0,2
2095,PHCL,5112,Graduate Student Toolkit I,38,40,14,24,0,0,0,0,0,0,2
2096,PHIL,1001,Intro to Logic,127,151,53,35,16,6,9,0,1,7,24
2097,PHIL,1003W,Intro to Ethics,79,83,46,22,4,1,5,0,0,1,4
2098,PHIL,1004W,Intro to Pol Phil,104,111,44,52,0,0,6,0,0,2,7
2099,PHIL,1005,Scientific Reasoning,34,35,11,12,6,3,0,0,0,2,1
2100,PHIL,1006W,Phil and Cultural Diversity,103,104,60,26,4,2,10,0,0,1,1
2101,PHIL,1007,Intro Pol Phil Prac,15,17,14,1,0,0,0,0,0,0,2
2102,PHIL,1431,Philosophy,176,179,52,104,15,1,0,0,0,4,3
2103,PHIL,1915,The Philosophy of Food,17,17,8,8,0,0,1,0,0,0,0
2104,PHIL,1916W,Classical Music,18,18,5,12,1,0,0,0,0,0,0
2105,PHIL,3001W,History of Phil: Ancient,66,69,39,10,9,1,1,0,0,6,3
2106,PHIL,3601W,Scientific Thought,62,63,25,25,6,2,3,0,0,1,1
2107,PHIL,4101,Metaphysics,27,28,16,8,2,0,1,0,0,0,1
2108,PHIL,4605,Space and Time,20,22,5,9,3,2,0,0,1,0,2
2109,PHIL,5201,Symbolic Logic I,14,17,8,4,1,0,0,0,0,1,3
2110,PHSL,3051,Human Physiology,349,369,141,122,70,7,0,0,0,9,20
2111,PHSL,3061,Prin. Physiol.,218,228,70,135,12,1,0,0,0,0,10
2112,PHSL,3062W,Physiol Majors Paper,80,82,63,13,1,0,0,0,2,1,2
2113,PHSL,3701,Physiology Laboratory,161,161,146,13,2,0,0,0,0,0,0
2114,PHSL,4700,Cell Physiology,11,11,6,1,3,0,0,0,0,1,0
2115,PHSL,5061,Prin. Physiol.,10,10,4,5,0,0,0,0,0,1,0
2116,PHSL,5115,Clinical Physiology I,34,34,18,16,0,0,0,0,0,0,0
2117,PHYS,1001W,Energy and the Environment,95,97,31,13,3,2,41,0,0,5,2
2118,PHYS,1101W,Intro College Phys I,288,314,65,144,66,4,4,0,0,5,26
2119,PHYS,1107,Introductory Physics Online I,70,75,47,13,6,0,4,0,0,0,5
2120,PHYS,1201W,Intro Phys Biol and Pre-med I,407,425,110,182,109,0,0,0,0,6,18
2121,PHYS,1202W,Phys for Biol and Pre-med II,219,224,66,100,50,0,0,0,0,3,5
2122,PHYS,1251,Physics I,100,102,22,52,22,4,0,0,0,0,2
2123,PHYS,1301W,Phys for Sci and Engr I,1131,1180,295,506,304,11,0,0,1,14,49
2124,PHYS,1302W,Physics for Sci and Engr II,242,251,59,102,64,11,0,0,0,6,9
2125,PHYS,1401V,Honors Physics I,141,142,39,82,18,1,0,0,0,1,1
2126,PHYS,1901,Global Warming Solutions,13,13,6,7,0,0,0,0,0,0,0
2127,PHYS,1903,Quantum Mechanics,13,14,9,4,0,0,0,0,0,0,1
2128,PHYS,1911W,How Likely is Extraterrestrial,7,11,5,1,0,0,0,0,0,1,4
2129,PHYS,2201,Thermodynamics & Stat Physics,111,119,26,38,39,2,0,0,0,6,8
2130,PHYS,2251,Physics II,24,24,10,12,2,0,0,0,0,0,0
2131,PHYS,2503,Foundations of Modern Phys,155,164,50,46,44,10,1,0,0,4,9
2132,PHYS,2503H,Honors Physics III,29,29,14,13,2,0,0,0,0,0,0
2133,PHYS,3071W,Lab-Based Physics for Teachers,26,27,17,8,1,0,0,0,0,0,1
2134,PHYS,3605W,Modern Physics Laboratory,20,21,4,14,1,0,0,0,0,1,1
2135,PHYS,4001,Analytical Mechanics,41,42,15,11,13,1,0,0,0,1,1
2136,PHYS,4002,Electricity and Magnetism,22,22,7,8,6,0,0,0,0,1,0
2137,PHYS,4041,Computational Methods,16,20,8,4,2,1,0,0,0,1,4
2138,PHYS,4051,Experimental Physics I,37,37,17,17,3,0,0,0,0,0,0
2139,PHYS,4101,Quantum Mech,59,64,31,17,9,2,0,0,0,0,5
2140,PHYS,4201,Statistical & Thermal Physics,38,41,14,18,5,0,1,0,0,0,3
2141,PHYS,5001,Quantum Mech I,29,29,17,11,1,0,0,0,0,0,0
2142,PHYS,5011,Classical Phys I,27,29,13,11,3,0,0,0,0,0,2
2143,PHYS,5201,Thermal and Stat Phys,43,45,24,14,5,0,0,0,0,0,2
2144,PHYS,8001,Adv Quant Mech,29,29,28,1,0,0,0,0,0,0,0
2145,PHYS,8711,Solid St Phys I,25,25,22,3,0,0,0,0,0,0,0
2146,PHYS,8901,Elem Part Phys I,11,12,7,4,0,0,0,0,0,0,1
2147,PLPA,1005,Plants Get Sick Too,49,49,25,9,3,1,11,0,0,0,0
2148,PLPA,1902,"Sqnce Plants, Pets, Pathogens",22,22,17,4,1,0,0,0,0,0,0
2149,PLPA,5301,Lg Scale Omic Data-Plant Bio,13,13,11,2,0,0,0,0,0,0,0
2150,PLPA,5480,Principles of Plant Pathology,10,10,8,2,0,0,0,0,0,0,0
2151,PLSC,3002,"Seed Sci, Technology, Society",11,11,3,3,5,0,0,0,0,0,0
2152,PMB,3007W,"Plant, Algal, Fungal Diversity",69,71,22,37,9,0,0,0,0,1,2
2153,PMB,4111,Microbial Physiology/Diversity,50,50,8,30,12,0,0,0,0,0,0
2154,PMB,4321,Minnesota Flora,46,46,29,17,0,0,0,0,0,0,0
2155,POL,1001,Amer Govt & Politics,180,191,66,85,26,1,0,0,0,2,11
2156,POL,1019,Indigenous Peoples Global Pers,28,28,8,12,2,2,0,0,0,4,0
2157,POL,1025,Global Politics,76,82,42,25,5,2,0,0,0,2,6
2158,POL,1026,U.S. Foreign Policy,111,115,38,59,12,1,1,0,0,0,4
2159,POL,1054,Puzzles in World Politics,79,82,28,42,6,0,2,0,0,1,3
2160,POL,1201,Ideas & Ideologies,132,143,25,71,25,0,7,0,1,3,11
2161,POL,1914,Young Adult Political Action,20,20,19,1,0,0,0,0,0,0,0
2162,POL,3085H,Honors: Quantitative Analysis,15,15,14,1,0,0,0,0,0,0,0
2163,POL,3225,Amer Pol Thought,70,78,34,32,4,0,0,0,0,0,8
2164,POL,3235W,Democracy & Citizen,53,56,29,20,1,1,0,0,0,2,3
2165,POL,3251W,"Power, Virtue, and Vice",48,51,27,13,5,0,0,0,1,2,3
2166,POL,3272,What Makes Political Community,26,28,10,12,2,0,0,0,0,2,2
2167,POL,3308,Congress Pol & Inst,79,83,13,37,24,2,0,0,0,3,4
2168,POL,3309,Judicial Process,82,82,29,29,13,5,0,0,0,6,0
2169,POL,3317,Food Politics,29,30,11,12,5,0,0,0,0,1,1
2170,POL,3319,Education & the American Dream,79,82,57,21,0,0,0,0,0,1,3
2171,POL,3321,Amer Public Policy,81,81,35,35,7,1,1,0,0,2,0
2172,POL,3325,U.S. Campaigns & Elections,148,154,44,71,19,3,0,0,0,11,6
2173,POL,3423,Politics of Disruption,44,46,15,22,4,0,1,0,0,2,2
2174,POL,3451W,Politics/Soc in New Europe,46,50,26,16,2,0,2,0,0,0,4
2175,POL,3739,"Race, Class, Ethnicity",43,44,18,18,7,0,0,0,0,0,1
2176,POL,3766,Pol Psych of Mass Behavior,77,77,55,21,1,0,0,0,0,0,0
2177,POL,3767,PolPsy of Elite Behavior,23,24,5,14,4,0,0,0,0,0,1
2178,POL,3769,Public Opinion & Voting Behav,76,80,25,26,13,3,0,0,0,9,4
2179,POL,4210,Topics in Political Theory,14,15,6,8,0,0,0,0,0,0,1
2180,POL,4315W,State Government,46,48,13,28,2,1,0,0,0,2,2
2181,POL,4317,Anti-Science in U.S. Politics,53,53,32,20,1,0,0,0,0,0,0
2182,POL,4403W,Comparative Constitutionalism,39,43,18,13,1,1,0,0,0,6,4
2183,POL,4410,Topics in Comparative Politics,35,37,16,15,3,0,0,0,0,1,2
2184,POL,4492,Law & (In)Justice in Lat Amer,29,31,17,10,2,0,0,0,0,0,2
2185,POL,4501W,Supr Court & Constit Interp,54,54,44,7,2,0,0,0,0,1,0
2186,POL,4773W,Advocacy Orgs & Social Mvmts,40,43,8,17,7,2,0,0,0,6,3
2187,POL,4887,Strategy in International Pol,45,49,18,21,3,0,0,0,0,3,4
2188,PORT,1101,Beginning Port,11,11,6,5,0,0,0,0,0,0,0
2189,PORT,3001,Port Span Speakers,32,37,11,19,2,0,0,0,0,0,5
2190,PORT,3003,Port Conv & Comp,16,16,6,8,1,0,0,0,0,1,0
2191,PORT,3501W,Global Portuguese: 1300-1900,10,11,7,2,1,0,0,0,0,0,1
2192,PSY,1001,Intro Psych,1116,1149,505,396,158,32,1,0,2,22,33
2193,PSY,1001H,Honors Intro Psych,50,50,41,7,1,1,0,0,0,0,0
2194,PSY,1511,Intro to Psychology,34,34,13,13,8,0,0,0,0,0,0
2195,PSY,3001W,Intro Research Methods,283,290,98,132,42,7,0,0,0,4,7
2196,PSY,3011,Intro to Learning,335,375,121,109,74,12,1,0,1,17,40
2197,PSY,3031,Intro Sensation and Perception,133,134,92,29,11,0,0,0,0,1,1
2198,PSY,3051,Intro to Cognitive,203,205,97,77,23,4,0,0,0,2,2
2199,PSY,3101,Introduction to Personality,202,217,61,70,46,13,0,0,0,12,15
2200,PSY,3135,Intro to Individual Diffs,62,64,26,25,8,2,0,0,0,1,2
2201,PSY,3206,Health Psychology,220,224,136,60,18,2,0,0,0,4,4
2202,PSY,3512,Abnormal Psychology,70,74,18,40,10,2,0,0,0,0,4
2203,PSY,3604,Intro to Abnormal Psychology,383,408,228,87,46,12,3,0,1,6,25
2204,PSY,3666,Human Sexuality,45,45,18,20,4,1,0,0,0,2,0
2205,PSY,3711,Psychology in the Workplace,72,77,32,23,12,3,0,0,0,2,5
2206,PSY,3801,Intro Psych Data Analysis,376,422,164,107,73,17,1,0,0,14,46
2207,PSY,3901W,Major Project: Research,62,62,48,11,2,0,0,0,0,1,0
2208,PSY,3902W,Major Project: Individual,42,43,23,10,6,0,0,0,0,3,1
2209,PSY,3903W,Major Project: Community,38,38,27,11,0,0,0,0,0,0,0
2210,PSY,3960,Undergrad Seminar,38,39,36,0,1,0,0,0,0,1,1
2211,PSY,4016,Behavior Analysis and Autism,10,10,9,1,0,0,0,0,0,0,0
2212,PSY,4032,Psychology  of Music,31,34,10,13,6,1,0,0,0,1,3
2213,PSY,4036,Visual Impairment,16,16,9,6,1,0,0,0,0,0,0
2214,PSY,4207,Personality & Social Behavior,27,33,10,11,3,1,0,0,0,2,6
2215,PSY,4512,Social Psychology,62,62,26,32,2,2,0,0,0,0,0
2216,PSY,5038W,Neural Networks,11,12,9,0,0,2,0,0,0,0,1
2217,PSY,5054,Psych of Language,17,20,12,5,0,0,0,0,0,0,3
2218,PSY,5062,Cog Neuropsych,43,44,17,20,4,0,2,0,0,0,1
2219,PSY,5137,Behav Genetics,50,57,28,10,9,2,0,0,0,1,7
2220,PSY,5207,Personality & Social Behavior,13,13,10,2,1,0,0,0,0,0,0
2221,PSY,5862,Psy Measurement,17,17,14,2,1,0,0,0,0,0,0
2222,PSY,5960,Topics in Psychology,10,12,5,3,0,0,1,0,0,1,2
2223,PSY,5993,Research Lab in Psychology,23,24,20,2,0,0,1,0,0,0,1
2224,PSY,8111,Descriptive Psychopathology,9,10,7,2,0,0,0,0,0,0,1
2225,PSY,8702,Seminar in I/O Psy II,22,22,18,4,0,0,0,0,0,0,0
2226,PSY,8814,Analysis of Psychological Data,21,22,15,6,0,0,0,0,0,0,1
2227,PSY,8881,Quant & Psychometric Methods,11,11,9,2,0,0,0,0,0,0,0
2228,PT,1002,Orientation to PT,60,60,0,0,0,0,59,0,1,0,0
2229,PT,6231,Clinical Biomechanics,153,153,84,69,0,0,0,0,0,0,0
2230,PT,6280,Clinical Assessment,102,102,76,26,0,0,0,0,0,0,0
2231,PT,6281,Sci Foundations I,102,102,96,4,2,0,0,0,0,0,0
2232,PT,6283,Musculoskeletal I,102,102,90,12,0,0,0,0,0,0,0
2233,PUBH,1001,Success Over Stress (SOS),645,662,439,95,28,20,36,0,6,21,17
2234,PUBH,1003,Alcohol and College Life (ACL),170,174,98,35,15,6,6,0,4,6,4
2235,PUBH,1004,Sexuality Matters,250,264,127,46,26,8,26,0,5,12,14
2236,PUBH,1005,"Sleep, Eat & Exercise",542,558,353,95,38,8,25,0,3,20,16
2237,PUBH,3001,Personal & Community Health,192,198,120,44,12,6,2,0,2,6,6
2238,PUBH,3003,Alcohol and Drug Abuse,126,126,74,20,14,4,6,0,0,8,0
2239,PUBH,3004,Personal and Community Health,192,196,120,50,16,4,0,0,0,2,4
2240,PUBH,3005,Alcohol/Drug Abuse Teacher Ed,172,182,98,42,18,4,4,0,0,6,10
2241,PUBH,3010,PubH Approaches to HIV/AIDS,29,32,24,1,3,1,0,0,0,0,3
2242,PUBH,3040,Dying & Death in Society,29,29,25,2,2,0,0,0,0,0,0
